Team,Opponent,Year,Week,Home Team,Spread,Team DVOA,DVOA Diff,DVOA EGO,DVOA EGO to Spread Diff,Line For Rating,Opp Line Against Rating,Opp Line Against Rating EGO Adj,Opp Line Against Rating Correlation,Line Against Rating,Opp Line For Rating,Opp Line For Rating EGO Adj,Opp Line For Rating Correlation,Rushing For Rating,Opp Rushing Against Rating,Opp Rushing Against Rating EGO Adj,Opp Rushing Against Rating Correlation,Rushing Against Rating,Opp Rushing For Rating,Opp Rushing For Rating EGO Adj,Opp Rushing For Rating Correlation,Passing For Rating,Opp Passing Against Rating,Opp Passing Against Rating EGO Adj,Opp Passing Against Rating Correlation,Passing Against Rating,Opp Passing For Rating,Opp Passing For Rating EGO Adj,Opp Passing For Rating Correlation,DVOA EGO Pick,DVOA Pick Right,Game Scoring Margin,Spread to Result Difference,Spread Result Class
OAK,BAL,2008,8,0,8,-23.4,-39.9,-10.65,-2.65,59,57,-2.841406677,-0.965615045,48,41,-0.649519648,-0.226428445,73,100,-6.609751968,-0.372551823,51,64,41.54990947,0.802275355,17,81,9.044293087,0.484078941,32,19,12.89446889,-0.929989503,33.7,1,-19,-11,-1
PHI,ATL,2008,8,1,-9.5,34.9,36.1,9.87,0.37,82,78,-12.43148645,-0.937976038,65,32,-6.432980436,0.450793877,16,64,-2.296230141,-0.16719771,82,93,-15.28317736,-0.798633007,74,24,-6.075177405,0.273182663,70,33,-1.010831657,-0.509509002,-19.45,-1,13,3.5,1
PIT,NYG,2008,8,1,-3,21.9,-9.4,0.21,-2.79,100,83,-9.530157029,-0.961869713,26,82,-7.209638411,-0.697098256,39,88,-1.447210518,-0.580236096,98,100,-9.841375109,-0.501973758,34,67,2.865391238,0.145905722,100,54,-1.20903944,-0.502820969,-19.95,-1,-7,-10,-1
SDG,NOR,2008,8,0,-3,6.6,-0.4,-2.35,-5.35,49,83,-1.022152368,-0.537592299,71,41,3.259619305,0.194084988,25,70,4.801979839,0.15640476,68,22,-4.851093691,0.552998922,58,34,4.390098098,0.042674574,0,100,-9.384423471,-0.55590978,-9.23,-1,-5,-8,-1
SEA,SFO,2008,8,0,5.5,-17.7,-1.5,-2.59,2.91,50,1,7.601904297,-0.522828342,57,37,2.274681319,-0.590388929,62,61,-4.275557882,-0.607342424,61,33,3.105794133,-0.738216924,0,39,3.957942573,-0.71646309,13,38,-0.468006329,-0.80583115,4.88,1,21,26.5,1
SFO,SEA,2008,8,1,-5.5,-16.2,1.5,2.59,-2.91,37,57,-1.077032874,-0.25033423,1,50,-0.659436893,-0.01819662,33,61,0.295757576,-0.655453483,61,62,-1.042336449,-0.111605491,38,13,4.438765027,-0.734089237,39,0,4.767058575,-0.569963434,8.36,1,-21,-26.5,-1
STL,NWE,2008,8,0,9,-31.1,-31.1,-8.84,0.16,50,0,-12.64018519,0.153764413,22,32,3.364602668,-0.270309973,30,64,-7.990974131,0.312951688,33,66,-1.275120402,0.021133187,13,61,0.362522656,0.298954801,24,29,-7.109142713,0.567746574,-16.33,-1,-7,2,1
TAM,DAL,2008,8,0,1.5,19.2,20.6,2.28,3.78,29,71,5.492842342,-0.229005216,79,64,-9.899603175,-0.716760191,61,75,7.202601375,0.295249158,83,57,5.614645289,0.008074466,52,55,8.939060284,0.834360311,56,76,4.818396146,-0.069630122,6.41,1,-4,-2.5,-1
TEN,IND,2008,8,1,-4,24,16.2,5.74,1.74,68,70,4.76348124,-0.510536332,100,32,6.371661793,-0.642858023,85,38,7.56853331,-0.859842831,84,0,8.197317739,-0.40909597,18,82,5.68219006,-0.446554077,79,64,6.9868412,0.099525935,25.36,1,10,6,1
WAS,DET,2008,8,0,-7,21,64.6,12.56,5.56,22,4,-14.16879246,0.543734005,60,41,-5.157430285,0.671371481,88,28,-15.58849908,0.924119938,86,8,2.853008875,-0.337067168,37,4,-9.343775322,0.417354135,65,33,-6.173806877,0.742143487,-20.53,-1,8,1,1
ARI,STL,2008,9,0,-3,16.9,48.2,8.64,5.64,68,15,0.092875903,0.014601907,50,59,-0.990703908,-0.370122834,10,34,78.1509577,-0.706176217,76,30,7.151766031,-0.392313804,100,26,0.385411805,0.025780327,38,19,-22.66336486,0.458098479,55.9,1,21,18,1
ATL,OAK,2008,9,0,-3,3.9,29.7,4.35,1.35,36,39,6.42786794,-0.839744038,73,55,-2.516189958,-0.352746081,92,40,3.106296851,-0.750541827,52,67,-18.10642857,-0.66050227,39,43,2.237330219,-0.445899133,27,14,4.927759579,-0.364427007,2.03,-1,24,21,1
BAL,CLE,2008,9,0,2.5,22.9,37.1,6.05,8.55,55,69,-2.019591476,-0.203223405,62,32,-5.485376814,0.303855238,82,42,-3.448670107,0.188554733,100,29,-4.285712571,0.450182684,17,68,-1.455490039,-0.659452275,85,19,2.006033043,-0.306391097,1.05,1,10,12.5,1
BUF,NYJ,2008,9,1,-5,6.9,13.2,5.1,0.1,41,46,-1.888638019,-0.270340039,39,87,-14.32516971,-0.492827162,35,86,-8.820772727,-0.417084752,74,50,-0.743281289,0.161866687,55,28,-2.274943216,-0.622459272,59,51,-2.031843963,-0.601327363,-8.91,-1,-9,-14,-1
CHI,DET,2008,9,1,-12.5,14.2,55.5,13.73,1.23,46,12,14.32892294,-0.851230338,54,50,3.003462572,0.48842,42,26,10.94614814,-0.620275578,84,2,12.65565696,-0.823877505,58,0,10.48833859,-0.655837117,17,35,3.220083775,-0.049252522,51.65,1,4,-8.5,-1
CIN,JAX,2008,9,1,7.5,-45.8,-41.8,-7.14,0.36,6,39,-9.396365207,0.644732978,13,23,-11.46503021,0.435138733,5,67,-4.407136074,0.167650926,38,51,-5.897948335,0.622097997,7,30,-2.096138762,-0.085344769,72,41,-3.604254894,-0.015081939,-22.83,-1,2,9.5,1
CLE,BAL,2008,9,1,-2.5,-14.2,-37.1,-6.05,-8.55,32,62,11.51519511,0.532620954,69,55,7.777344651,0.345104776,29,100,5.726317481,-0.124765341,42,82,9.714063126,0.367350316,19,85,5.531439885,-0.242565303,68,17,-1.125542586,0.75241719,7.55,1,-10,-12.5,-1
DAL,NYG,2008,9,0,8.5,-6,-43.2,-11.32,-2.82,69,85,18.27801915,0.7585041,64,100,2.187626216,0.00419193,56,84,6.933272033,0.403759285,76,100,5.191318155,0.120365569,71,78,11.55907866,0.790782744,59,55,2.604487809,0.537703909,16.52,1,-21,-12.5,-1
DEN,MIA,2008,9,1,-4,-8.2,-21.8,-2.55,-6.55,59,65,-0.653233239,0.976302732,89,59,-0.989216013,0.332654108,53,73,-3.894645481,0.558331178,32,36,-5.307232855,-0.504742379,84,27,-6.05644,-0.261016479,20,72,-0.006272436,0.713813682,-9.96,-1,-9,-13,-1
DET,CHI,2008,9,0,12.5,-41.3,-55.5,-13.73,-1.23,50,54,-3.843200697,0.071813713,12,46,-4.607487179,-0.051921447,2,84,-1.182930725,0.466551593,26,42,-8.060572134,0.752989788,35,17,-8.670064061,0.286043436,0,58,-4.067090772,0.068075487,-23.62,-1,-4,8.5,1
GNB,TEN,2008,9,0,3.5,13.7,-13.9,-5.25,-1.75,36,100,-8.63772791,-0.41662124,58,64,-4.017862745,-0.392363826,33,81,-12.11092013,-0.802592219,41,85,-11.4225965,-0.793434726,59,78,-1.180876677,-0.140088556,77,16,4.073207762,-0.243786147,-28.38,-1,-3,0.5,1
HOU,MIN,2008,9,0,5.5,-8.7,-5.7,-3.5,2,32,39,3.476832238,-0.649050707,50,55,-3.417298701,-0.702132802,54,95,-4.697773398,-0.355468927,58,66,-3.502206798,-0.494092815,77,42,1.382198056,0.055574372,55,50,0.483854518,-0.280993185,-6.83,-1,-7,-1.5,-1
IND,NWE,2008,9,1,-6.5,7.4,15.5,5.59,-0.91,27,0,0.892049883,0.012667221,73,46,2.132915429,0.424060888,0,63,-4.207290961,0.773228362,40,68,4.657827484,0.685218037,69,56,0.32053856,0.300174323,86,33,4.282384991,-0.436718261,8.41,1,3,-3.5,-1
JAX,CIN,2008,9,0,-7.5,-4,41.8,7.14,-0.36,23,13,-5.444513768,0.453728963,39,6,-0.708239872,0.032776543,51,38,1.804013459,-0.39018575,67,5,0.266896406,-0.05722445,41,72,-0.968173996,-0.338068487,30,7,-11.23756639,0.838971164,-4.39,-1,-2,-9.5,-1
KAN,TAM,2008,9,1,9.5,-53.1,-73.2,-14.62,-5.12,0,74,-2.800002375,0.137505285,23,38,-10.6110797,0.600955526,36,81,-7.30002991,-0.297838334,0,56,-1.034117698,-0.305369633,16,74,-12.78478825,-0.708927926,54,55,2.918959807,0.770553409,-30.69,-1,-3,6.5,1
MIA,DEN,2008,9,0,4,13.6,21.8,2.55,6.55,59,89,-19.39473987,-0.717696858,65,59,-7.443742574,-0.527979035,36,32,22.5371621,-0.569884968,73,53,0.114259726,0.237138759,72,20,1.225003539,-0.136893453,27,84,-5.930437989,-0.378310816,-4.5,-1,9,13,1
MIN,HOU,2008,9,1,-5.5,-3,5.7,3.5,-2,55,50,-1.39013763,0.433503206,39,32,3.2256118,-0.52878777,66,58,-0.41586924,0.497092458,95,54,0.899375431,0.138853755,50,55,0.510698061,0.373192747,42,77,3.04712142,0.490293045,6.21,1,7,1.5,1
NWE,IND,2008,9,0,6.5,-8.1,-15.5,-5.59,0.91,46,73,3.133456687,0.036954935,0,27,-3.685791016,0.169678364,68,40,10.33920474,-0.453336046,63,0,-45.79148217,0.735369165,33,86,28.95269565,0.279538652,56,69,4.365449438,0.137689486,-26.39,-1,-3,3.5,1
NYG,DAL,2008,9,1,-8.5,37.2,43.2,11.32,2.82,100,64,-5.24061604,-0.189800173,85,69,7.3353125,0.641819852,100,76,4.411018062,0.258158101,84,56,19.01234099,0.639635008,55,59,-2.473859119,-0.566669013,78,71,-13.90634521,-0.183332505,24.38,1,21,12.5,1
NYJ,BUF,2008,9,0,5,-6.3,-13.2,-5.1,-0.1,87,39,-1.708965449,0.15412818,46,41,-1.626147769,0.329797861,50,74,2.001119425,0.320485195,86,35,-2.184775554,-0.554464182,51,59,-0.747523466,0.172770765,28,55,1.855711712,0.614589163,-5.46,-1,9,14,1
OAK,ATL,2008,9,1,3,-25.8,-29.7,-4.35,-1.35,55,73,-11.46266367,-0.946995064,39,36,-0.734076991,-0.186071827,67,52,0.626902035,-0.420939783,40,92,2.018677516,0.126325547,14,27,-2.709313984,0.176626801,43,39,1.215561188,-0.658405307,-14.5,-1,-24,-21,-1
PHI,SEA,2008,9,0,-6.5,38.6,57.8,10.94,4.44,87,58,-5.601904589,-0.518492088,62,68,-2.797109461,0.168374868,33,57,0.364647887,-0.454147352,81,53,-3.023381737,-0.299435837,81,14,-3.178340043,-0.0454022,65,0,15.4764731,-0.797775431,19.03,1,19,12.5,1
PIT,WAS,2008,9,0,2.5,17.6,-2.8,-2.87,-0.37,96,54,2.28166563,-0.938524401,15,22,6.448134612,-0.79638037,40,86,-0.901265711,-0.570413021,95,98,-4.374564756,-0.650648224,30,67,2.00532223,-0.031812622,100,47,0.242073859,-0.660368903,1.27,1,17,19.5,1
SEA,PHI,2008,9,1,6.5,-19.2,-57.8,-10.94,-4.44,68,62,-5.968705461,-0.713552533,58,87,-11.92539349,-0.54939982,53,81,-7.945801168,-0.535535621,57,33,8.604066304,-0.747172429,0,65,-3.64373326,-0.740634771,14,81,-27.81388316,-0.690791517,-41.49,-1,-19,-12.5,-1
STL,ARI,2008,9,1,3,-31.3,-48.2,-8.64,-5.64,59,50,-0.963333333,-0.067977051,15,68,-3.483507181,-0.389606573,30,76,0.66688708,0.410263585,34,10,-6.957853904,0.156651984,19,38,-5.98415706,0.367350709,26,100,22.0189793,0.587509164,-0.14,1,-21,-18,-1
TAM,KAN,2008,9,0,-9.5,20.1,73.2,14.62,5.12,38,23,7.639451697,-0.126705124,74,0,28.34793443,-0.881883985,56,0,-3.504520298,0.230959675,81,36,3.238769437,0.005391145,55,54,4.879400753,0.49881316,74,16,7.343242503,-0.331354897,44.66,1,3,-6.5,-1
TEN,GNB,2008,9,1,-3.5,27.6,13.9,5.25,1.75,64,58,5.214553073,-0.089862793,100,36,5.189043208,-0.226907751,85,41,5.776817157,-0.363619821,81,33,5.181952029,0.303296818,16,77,4.440806189,-0.517062979,78,59,5.864129147,0.253344047,14.35,1,3,-0.5,-1
WAS,PIT,2008,9,1,-2.5,20.4,2.8,2.87,0.37,22,15,-6.976060023,0.485752496,54,96,8.664329418,0.593424182,98,95,9.033341128,0.775111771,86,40,-1.673652188,-0.014165146,47,100,5.97824994,0.372158314,67,30,-7.044521377,0.754166178,8.51,1,-17,-19.5,-1
ARI,SFO,2008,10,1,-9.5,21.4,37.4,10.14,0.64,61,0,18.28244341,-0.378835984,60,36,5.285542661,-0.509423884,25,60,4.368970081,-0.461927143,77,38,3.703457324,-0.485727169,88,47,1.174985804,-0.08615431,48,37,0.799854072,0.045855236,23.71,1,5,-4.5,-1
ATL,NOR,2008,10,1,-1.5,7.9,2.3,2.77,1.27,43,90,-18.40526119,-0.960212884,73,36,1.857299773,-0.209344462,100,62,-1.152086538,-0.838515094,52,20,-0.992364532,0.091406512,33,28,6.990486612,-0.401964576,59,100,-17.5007183,-0.73915729,-25.7,-1,14,12.5,1
BAL,HOU,2008,10,0,2.5,18.9,27,3.74,6.24,46,47,2.712374528,-0.224540697,67,36,-1.04081094,0.214998322,84,47,0.377809621,0.101374064,100,44,1.882509264,0.328992178,19,62,1.30463035,-0.611180518,82,70,-7.894517667,-0.335394541,2.93,1,28,30.5,1
BUF,NWE,2008,10,0,3.5,-5.6,4.6,-1.26,2.24,32,20,3.483932314,-0.254813653,37,36,4.615041701,-0.64762109,25,66,-2.862949031,-0.488778802,71,66,-8.517577629,-0.262162883,50,52,-9.19826903,-0.595095917,62,29,0.44957949,-0.381527759,-6.32,-1,-10,-6.5,-1
CAR,OAK,2008,10,0,-9.5,15.8,47.2,8.41,-1.09,32,40,2.121196293,0.044646166,77,54,-2.247806759,-0.518509645,47,21,17.8917707,-0.729834199,70,55,2.622472421,-0.20816748,42,48,1.376238209,-0.376845971,70,1,1.698564593,0.048131202,21.54,1,11,1.5,1
CHI,TEN,2008,10,1,3,11.2,-16.8,-1.43,1.57,43,100,-2.042879911,-0.290928697,63,64,4.67991188,0.264845845,48,77,1.664739682,-0.192117324,85,85,-0.54443347,-0.316207933,45,66,1.214404771,-0.249822788,17,14,1.550535168,0.06239108,-0.24,1,-7,-4,-1
CLE,DEN,2008,10,1,-3,-9.5,0.3,2.33,-0.67,32,93,10.77063883,0.281590143,77,57,5.538526642,0.345479143,25,32,11.4699806,-0.263679997,29,38,2.357463763,0.224500221,18,22,5.556500369,-0.028102809,64,74,30.01766865,0.575961986,28.28,1,-4,-7,-1
DEN,CLE,2008,10,0,3,-9.8,-0.3,-2.33,0.67,57,77,1.235389732,0.928298299,93,32,-8.051795057,0.390535288,38,29,-14.02559453,0.412510014,32,25,0.578538308,-0.59534125,74,64,-10.15814228,-0.146435197,22,18,-19.65736313,0.716585899,-25.34,-1,4,7,1
DET,JAX,2008,10,1,5,-32.7,-23.7,-2.98,2.02,43,43,-4.327984949,0.143559639,23,25,-7.347830579,0.239576027,2,58,-6.444433296,0.447716129,17,43,-6.822366808,0.509586167,35,44,-3.940345276,-0.133056928,18,35,-4.29787406,0.018697952,-12.33,-1,-24,-19,-1
GNB,MIN,2008,10,0,2.5,15.1,12.1,0.39,2.89,36,43,3.908302469,-0.225370229,57,61,-4.535397482,-0.585288345,33,95,-13.83395795,-0.766659852,30,69,-3.277501909,-0.695635772,54,32,3.145233477,-0.238268932,80,38,1.115088897,-0.3251853,-13.16,-1,-1,1.5,1
HOU,BAL,2008,10,1,-2.5,-8.1,-27,-3.74,-6.24,36,67,-1.865383261,-0.713203523,47,46,-1.242322787,-0.70691832,44,100,-3.400283927,-0.321568663,47,84,-6.360199505,-0.560317344,70,82,2.333030965,0.128993813,62,19,3.065851927,-0.312799629,-9.35,-1,-28,-30.5,-1
IND,PIT,2008,10,0,3.5,7.7,-11.4,-4.72,-1.22,21,17,-2.160903536,0.138177023,83,100,16.31889042,0.286259039,0,95,12.35574163,0.772753333,33,34,-10.949359,0.653548512,59,100,6.946626268,0.20574227,83,23,4.125740373,-0.346920026,4.91,1,4,7.5,1
JAX,DET,2008,10,0,-5,-9,23.7,2.98,-2.02,25,23,-4.636132506,0.601200262,43,43,-0.575627543,0.250205981,43,17,0.982128786,-0.182113662,58,2,-1.916056313,0.123163614,35,18,3.650663025,-0.302515097,44,35,-2.406745664,0.791213959,-0.81,-1,24,19,1
KAN,SDG,2008,10,0,14.5,-42.4,-43.5,-11.38,3.12,0,80,-1.857371963,0.265601911,37,43,-6.014087649,0.358503756,47,64,-2.895895273,0.072754246,0,28,6.481370656,-0.453082496,16,0,18.29488936,-0.578106407,40,61,7.664564663,0.761131306,5.11,1,-1,13.5,1
MIA,SEA,2008,10,1,-7.5,10.6,26.9,7.98,0.48,50,57,0.380975711,-0.380630633,67,57,-6.976105919,-0.476615574,32,57,2.691634576,-0.48235927,79,47,0.312956831,0.047670841,62,7,6.371933594,-0.317858521,23,0,8.183748071,-0.26547881,10.31,1,2,-5.5,-1
MIN,GNB,2008,10,1,-2.5,3,-12.1,-0.39,-2.89,61,57,-1.091986971,0.28379004,43,36,0.384825423,-0.378219199,69,30,-2.816308693,0.367575714,95,33,-0.304510912,0.129733356,38,80,1.341112032,0.210204813,32,54,-0.020350338,0.49487677,-1.36,-1,1,-1.5,-1
NOR,ATL,2008,10,0,1.5,5.6,-2.3,-2.77,-1.27,36,73,-2.938646234,-0.489840142,90,43,0.294298125,0.21460522,20,52,2.73634846,-0.566739932,62,100,0.049006648,-0.014647436,100,59,-1.048851346,-0.164070499,28,33,3.352380757,-0.565470864,-0.87,1,-14,-12.5,-1
NWE,BUF,2008,10,1,-3.5,-10.2,-4.6,1.26,-2.24,36,37,2.338306493,0.030902385,20,32,-1.375231023,0.264919933,66,71,-1.265155117,-0.337200197,66,25,1.1090625,0.273899488,29,62,7.363741358,0.224420497,52,50,2.690969337,0.068210185,2.68,-1,10,6.5,1
NYG,PHI,2008,10,0,1.5,42.3,6.9,-0.76,0.74,93,70,-1.586684714,-0.091063417,80,82,10.78176189,0.541121727,99,79,6.539501833,0.35831929,82,29,-2.332884882,0.602200229,39,73,-6.065816602,-0.545678903,89,75,2.287451693,0.051409428,2.68,1,5,6.5,1
NYJ,STL,2008,10,1,-9.5,-2.9,33.8,9.4,-0.1,86,27,-1.323436761,0.040510836,60,50,1.787673765,0.26546578,46,23,-5.721952782,0.388774698,90,26,2.272296947,-0.489171667,42,19,-8.886930033,0.473279188,28,16,-5.788552507,0.540250569,1.37,-1,44,34.5,1
OAK,CAR,2008,10,1,9.5,-31.4,-47.2,-8.41,1.09,54,77,-10.7478758,-0.875620658,40,32,-2.248511555,-0.161249318,55,70,-3.838563988,-0.279974126,21,47,-2.688174241,-0.239666953,1,70,-3.139296549,-0.010559628,48,42,-2.021300724,-0.548555149,-21.04,-1,-11,-1.5,-1
PHI,NYG,2008,10,1,-1.5,35.4,-6.9,0.76,-0.74,82,80,-4.553153866,-0.335991181,70,93,2.138642971,0.236951559,29,82,-3.804370301,-0.594260108,79,99,-4.64300977,-0.29570415,75,89,-2.806531636,-0.16777532,73,39,-1.8630067,-0.853928047,-5.96,-1,-5,-6.5,-1
PIT,IND,2008,10,1,-3.5,19.1,11.4,4.72,1.22,100,83,-2.672538119,-0.6807975,17,21,9.035750739,-0.741431068,34,33,5.560408386,-0.114494196,95,0,4.19758487,-0.002603088,23,83,2.734160517,-0.170553206,100,59,1.518549866,-0.259164391,11.11,1,-4,-7.5,-1
SDG,KAN,2008,10,1,-14.5,1.1,43.5,11.38,-3.12,43,37,5.95,-0.384935591,80,0,-9.796498143,0.518977459,28,0,-0.927214428,0.184108917,64,47,6.266059092,0.809424123,61,40,3.192467317,-0.006385633,0,16,8.179808492,-0.486738068,17.49,1,1,-13.5,-1
SEA,MIA,2008,10,0,7.5,-16.3,-26.9,-7.98,-0.48,57,67,-7.655400087,-0.677254286,57,50,0.835426313,-0.636875589,47,79,-7.03587852,-0.507282954,57,32,4.86371808,-0.618024013,0,23,19.28409109,-0.786092316,7,62,-7.404407453,-0.46807115,-1.5,1,-2,5.5,1
SFO,ARI,2008,10,0,9.5,-16,-37.4,-10.14,-0.64,36,60,-3.854632869,-0.157334699,0,61,-3.4393409,0.112860076,38,77,-7.210385694,-0.389558736,60,25,-2.326838649,-0.186225448,37,48,-3.307951336,0.103338151,47,88,-2.588727273,0.068854354,-14.9,-1,-5,4.5,1
STL,NYJ,2008,10,0,9.5,-36.7,-33.8,-9.4,0.1,50,60,-1.692058638,-0.017632299,27,86,-6.427272727,-0.222042141,26,90,10.51366896,0.449067048,23,46,-4.004270717,0.340788033,16,28,-6.37717418,0.27488371,19,42,-2.50848777,0.376924692,-10.2,-1,-44,-34.5,-1
TEN,CHI,2008,10,0,-3,28,16.8,1.43,-1.57,64,63,3.998593041,-0.19984599,100,43,3.994622727,-0.193361823,85,85,3.87785169,-0.149429694,77,48,4.764065687,0.258266917,14,17,10.63677112,-0.649335738,66,45,4.4783047,-0.013666047,11.78,1,7,4,1
ARI,SEA,2008,11,0,-3,17,30.8,4.6,1.6,53,48,0.565401302,-0.156900811,62,57,-1.725688316,-0.509636621,19,49,4.323970588,-0.439726584,72,46,-0.35857175,-0.675245196,85,14,6.088962582,-0.226300832,52,3,-3.795234657,0.141107387,6.31,1,6,3,1
ATL,DEN,2008,11,1,-6.5,16.1,24.3,7.43,0.93,39,93,-9.535190265,-0.67736608,76,50,-1.059285505,-0.327025103,89,24,6.437255614,-0.726468798,50,38,0.906345361,-0.137612263,34,24,5.686352698,-0.370947285,39,80,-2.365002671,-0.238784488,6.97,1,-4,-10.5,-1
BAL,NYG,2008,11,0,7,26.3,-12.1,-4.87,2.13,46,80,-0.662002784,-0.272200301,59,86,3.521949339,0.073733913,81,79,0.730442417,-0.07880498,100,100,26.15678141,0.500873202,18,94,-6.670708491,-0.450554195,77,36,2.01013241,0.06403494,5.49,1,-20,-13,-1
BUF,CLE,2008,11,1,-5,-10.7,-1.1,2.02,-2.98,29,80,-2.334312646,-0.082294658,31,29,4.204790885,-0.408922831,21,25,3.002212132,-0.408419113,64,32,-0.044285622,-0.226747603,40,41,-0.491030996,-0.57075902,64,22,0.875899785,-0.331161949,4.77,-1,-2,-7,-1
CAR,DET,2008,11,1,-14,17.8,60.5,14.71,0.71,43,0,4.523580007,-0.061978578,73,39,2.388336132,-0.536558188,50,10,13.8214714,-0.58244805,63,6,6.796159348,-0.174297144,31,21,12.3371318,-0.605810646,85,31,1.845329139,0.076341832,33.12,1,9,-5,-1
CHI,GNB,2008,11,0,3.5,8.1,-8.5,-4.1,-0.6,39,45,2.488726416,-0.300477891,59,36,0.753962981,0.1542588,41,17,3.808831922,-0.195792911,91,29,2.82632732,-0.221109348,40,91,-0.517292132,-0.218841297,14,44,2.511267976,0.178129955,-1.53,1,-34,-30.5,-1
CIN,PHI,2008,11,1,9,-35.9,-70.3,-13.93,-4.93,11,73,-0.771808969,0.509266393,14,78,-3.101743668,0.102007814,18,64,-3.818126809,0.135183946,32,29,-12.27713903,0.732618649,7,79,-4.491859365,-0.143033,76,66,-11.62025354,-0.337315155,-28.71,-1,0,9,1
CLE,BUF,2008,11,0,5,-9.6,1.1,-2.02,2.98,29,31,2.736132457,0.110578547,80,29,0.679308907,0.301605403,32,64,3.743035714,-0.053473158,25,21,-1.607550097,0.340763829,22,64,2.018238896,0.357613023,41,40,3.432388475,-0.035199541,-1.02,1,2,7,1
DAL,WAS,2008,11,0,-2,-16.1,-28.3,-8.26,-10.26,71,38,-0.230749595,0.337055059,59,32,2.894153995,-0.092206795,47,86,4.570439498,0.159273812,61,76,-0.120810566,-0.15299351,48,78,4.560149254,0.674286727,76,35,0.310913187,0.498811969,-4.13,-1,4,2,1
DEN,ATL,2008,11,0,6.5,-8.2,-24.3,-7.43,-0.93,50,76,0.701871961,0.946408038,93,39,-5.622024462,0.137998996,38,50,-6.399051122,0.056625518,24,89,-40.31271933,-0.717342532,80,39,-5.986478404,-0.229267802,24,34,-8.960564516,0.413477945,-41.9,-1,4,10.5,1
DET,CAR,2008,11,0,14,-42.7,-60.5,-14.71,-0.71,39,73,-2.720623445,0.080989075,0,43,-3.423896365,0.405586045,6,63,-4.99109185,0.403323716,10,50,-3.662922794,0.52387928,31,85,-4.320669116,0.000420544,21,31,-5.305684366,0.094194444,-20.75,-1,-9,5,1
GNB,CHI,2008,11,1,-3.5,16.6,8.5,4.1,0.6,36,59,0.299219552,-0.202817132,45,39,3.574710984,-0.541384338,29,91,-7.982760672,-0.518774597,17,41,1.545514706,-0.600787352,44,14,5.437634502,-0.302483866,91,40,-0.559194525,-0.198025456,4.42,1,34,30.5,1
HOU,IND,2008,11,0,8,-14,-28.5,-8.31,-0.31,39,80,-5.43271854,-0.445226981,42,21,7.065031263,-0.555030164,38,36,4.595166185,-0.564036623,39,0,8.87093501,-0.590158384,67,79,-1.52000493,-0.094344886,71,55,-1.222216958,-0.047139903,0.82,1,-6,2,1
IND,HOU,2008,11,1,-8,14.5,28.5,8.31,0.31,21,42,0.452640471,0.018067564,80,39,-1.847182997,0.258008782,0,39,-9.41436724,0.752346706,36,38,-4.86101175,0.540986153,55,71,0.383483637,0.050129976,79,67,-11.40580132,-0.42251375,-6.67,-1,6,-2,-1
JAX,TEN,2008,11,1,3,-3.2,-33.4,-5.2,-2.2,43,100,0.523620664,-0.00259406,42,64,1.185374599,0.072363143,46,77,-5.340685753,-0.459851345,55,66,-12.78632546,-0.452556664,35,75,-2.002679928,-0.483351925,55,21,-2.75504546,0.415976477,-15.47,-1,-10,-7,-1
KAN,NOR,2008,11,1,6,-32.5,-32.9,-5.08,0.92,0,90,0.567637594,0.361782728,34,29,-4.842011603,0.100631312,40,59,-2.929286536,0.096913846,0,21,10.50794763,-0.55709765,21,28,4.199451685,-0.649961211,33,100,25.99390968,0.840943234,24.8,1,-10,-4,-1
MIA,OAK,2008,11,1,-10,10.1,41.9,11.05,1.05,53,24,4.580600719,-0.332973769,62,53,-6.810491738,-0.502746611,37,13,7.390293374,-0.30494041,74,55,0.734101617,0.160128315,56,71,-1.015656645,-0.047240342,32,0,1.625101026,-0.105031656,11.65,1,2,-8,-1
MIN,TAM,2008,11,0,5.5,1.3,-11.7,-4.79,0.71,68,83,1.802432939,0.403670375,38,32,0.56456218,-0.151255947,75,68,0.916763874,0.205413234,96,47,1.346493739,0.289003694,33,80,1.971553019,0.430943918,49,51,0.23803435,0.337371074,-2.47,1,-6,-0.5,-1
NOR,KAN,2008,11,0,-6,0.4,32.9,5.08,-0.92,29,34,4.042969525,-0.599186702,90,0,0.589938223,-0.01295214,21,0,11.30462747,-0.473957827,59,40,2.367239336,-0.271853227,100,33,0.624978426,-0.094189244,28,21,3.254283666,-0.361724167,14.75,1,10,4,1
NWE,NYJ,2008,11,1,-3.5,-6.5,-18,-1.7,-5.2,36,62,3.252506687,0.087638502,17,86,8.267194594,0.148977192,64,90,-2.919145105,-0.240931696,68,54,8.68918504,0.22039521,30,44,3.829314107,0.257782681,68,37,1.284264577,0.173845869,2.24,-1,-3,-6.5,-1
NYG,BAL,2008,11,1,-7,38.4,12.1,4.87,-2.13,86,59,-0.418011039,-0.156965752,80,46,-0.47158435,0.520918117,100,100,9.481334056,0.260813891,79,81,33.07068464,0.405571406,36,77,-1.009750079,-0.20787131,94,18,1.222047993,0.018856965,20.26,1,20,13,1
NYJ,NWE,2008,11,0,3.5,11.5,18,1.7,5.2,86,17,1.995367461,-0.115310071,62,36,1.046679163,0.237211212,54,68,-1.393657125,-0.112552745,90,64,-17.55812717,-0.598024548,37,68,0.868097073,0.037869249,44,30,0.244407899,0.119982694,-8.42,-1,3,6.5,1
