Team,Opponent,Week,Day,Date,Time,Home_Team,Unnamed: 7,Points For,Points Against,YdsW,TOW,YdsL,TOL,WDVOA,Betting Spread
ATL,NYJ,8,Sun,October 29,1:00PM,0,boxscore,25,20,386,2,279,1,-2.3%,-6.5
BAL,MIA,8,Thu,October 26,8:25PM,1,boxscore,40,0,295,0,196,2,6.2%,-3.0
BUF,OAK,8,Sun,October 29,1:00PM,1,boxscore,34,14,331,0,367,4,7.4%,-2.0
CAR,TB,8,Sun,October 29,1:00PM,0,boxscore,17,3,254,1,279,3,3.4%,1.5
CHI,NO,8,Sun,October 29,1:00PM,0,boxscore,12,20,387,2,307,1,-21.6%,7.5
CIN,IND,8,Sun,October 29,1:00PM,1,boxscore,24,23,276,2,331,1,0.1%,-11.0
CLE,MIN,8,Sun,October 29,9:30AM,1,boxscore,16,33,375,1,276,2,-38.1%,11.0
DAL,WAS,8,Sun,October 29,4:25PM,0,boxscore,33,19,307,1,285,3,9.4%,-3.0
DEN,KC,8,Mon,October 30,8:30PM,0,boxscore,19,29,276,2,364,5,-6.4%,7.0
DET,PIT,8,Sun,October 29,8:30PM,1,boxscore,15,20,392,2,482,1,8.7%,3.0
HOU,SEA,8,Sun,October 29,4:05PM,0,boxscore,38,41,479,1,509,3,12.6%,6.0
IND,CIN,8,Sun,October 29,1:00PM,0,boxscore,23,24,276,2,331,1,-39.1%,11.0
KC,DEN,8,Mon,October 30,8:30PM,1,boxscore,29,19,276,2,364,5,24.3%,-7.0
LACH,NE,8,Sun,October 29,1:00PM,0,boxscore,13,21,414,0,349,1,-3.4%,6.5
MIA,BAL,8,Thu,October 26,8:25PM,0,boxscore,0,40,295,0,196,2,-21.8%,3.0
MIN,CLE,8,Sun,October 29,9:30AM,0,boxscore,33,16,375,1,276,2,18.5%,-11.0
NE,LACH,8,Sun,October 29,1:00PM,1,boxscore,21,13,414,0,349,1,10.8%,-6.5
NO,CHI,8,Sun,October 29,1:00PM,1,boxscore,20,12,387,2,307,1,15.5%,-7.5
NYJ,ATL,8,Sun,October 29,1:00PM,1,boxscore,20,25,386,2,279,1,-20.0%,6.5
OAK,BUF,8,Sun,October 29,1:00PM,0,boxscore,14,34,331,0,367,4,-1.1%,2.0
PHI,SF,8,Sun,October 29,1:00PM,1,boxscore,33,10,304,1,238,2,21.6%,-13.0
PIT,DET,8,Sun,October 29,8:30PM,0,boxscore,20,15,392,2,482,1,33.2%,-3.0
SEA,HOU,8,Sun,October 29,4:05PM,1,boxscore,41,38,479,1,509,3,13.5%,-6.0
SF,PHI,8,Sun,October 29,1:00PM,0,boxscore,10,33,304,1,238,2,-28.6%,13.0
TB,CAR,8,Sun,October 29,1:00PM,1,boxscore,3,17,254,1,279,3,-7.6%,-1.5
WAS,DAL,8,Sun,October 29,4:25PM,1,boxscore,19,33,307,1,285,3,12.1%,3.0
