Season,Team,Opponent,Week,Day,Time,Home_Team,WDVOA,Betting Spread,Scoring Margin,SRD
2017,ATL,NYJ,8,Sun,1:00PM,0,-2.3%,-6.5,5,-1.5
2017,BAL,MIA,8,Thu,8:25PM,1,6.2%,-3.0,40,37.0
2017,BUF,OAK,8,Sun,1:00PM,1,7.4%,-2.0,20,18.0
2017,CAR,TB,8,Sun,1:00PM,0,3.4%,1.5,14,15.5
2017,CHI,NO,8,Sun,1:00PM,0,-21.6%,7.5,-8,-0.5
2017,CIN,IND,8,Sun,1:00PM,1,0.1%,-11.0,1,-10.0
2017,CLE,MIN,8,Sun,9:30AM,1,-38.1%,11.0,-17,-6.0
2017,DAL,WAS,8,Sun,4:25PM,0,9.4%,-3.0,14,11.0
2017,DEN,KC,8,Mon,8:30PM,0,-6.4%,7.0,-10,-3.0
2017,DET,PIT,8,Sun,8:30PM,1,8.7%,3.0,-5,-2.0
2017,HOU,SEA,8,Sun,4:05PM,0,12.6%,6.0,-3,3.0
2017,IND,CIN,8,Sun,1:00PM,0,-39.1%,11.0,-1,10.0
2017,KC,DEN,8,Mon,8:30PM,1,24.3%,-7.0,10,3.0
2017,LACH,NE,8,Sun,1:00PM,0,-3.4%,6.5,-8,-1.5
2017,MIA,BAL,8,Thu,8:25PM,0,-21.8%,3.0,-40,-37.0
2017,MIN,CLE,8,Sun,9:30AM,0,18.5%,-11.0,17,6.0
2017,NE,LACH,8,Sun,1:00PM,1,10.8%,-6.5,8,1.5
2017,NO,CHI,8,Sun,1:00PM,1,15.5%,-7.5,8,0.5
2017,NYJ,ATL,8,Sun,1:00PM,1,-20.0%,6.5,-5,1.5
2017,OAK,BUF,8,Sun,1:00PM,0,-1.1%,2.0,-20,-18.0
2017,PHI,SF,8,Sun,1:00PM,1,21.6%,-13.0,23,10.0
2017,PIT,DET,8,Sun,8:30PM,0,33.2%,-3.0,5,2.0
2017,SEA,HOU,8,Sun,4:05PM,1,13.5%,-6.0,3,-3.0
2017,SF,PHI,8,Sun,1:00PM,0,-28.6%,13.0,-23,-10.0
2017,TB,CAR,8,Sun,1:00PM,1,-7.6%,-1.5,-14,-15.5
2017,WAS,DAL,8,Sun,4:25PM,1,12.1%,3.0,-14,-11.0
