Season,Team,Opponent,Week,Day,Time,Home_Team,WDVOA,Betting Spread,Scoring Margin,SRD
2013,ARI,SEA,7,Thu,8:25PM,1,-3.5%,4.5,-12,-7.5
2013,ATL,TB,7,Sun,1:02PM,1,-2.3%,-6.5,8,1.5
2013,BAL,PIT,7,Sun,4:25PM,0,-3.3%,2.5,-3,-0.5
2013,BUF,MIA,7,Sun,1:02PM,0,0.3%,6.5,2,8.5
2013,CAR,STL,7,Sun,1:03PM,1,16.6%,-7.0,15,8.0
2013,CHI,WAS,7,Sun,1:05PM,0,13.9%,-1.0,-4,-5.0
2013,CIN,DET,7,Sun,1:02PM,0,13.1%,1.5,3,4.5
2013,CLE,GB,7,Sun,4:25PM,0,-10.2%,9.5,-18,-8.5
2013,DAL,PHI,7,Sun,1:02PM,0,8.8%,2.5,14,16.5
2013,DEN,IND,7,Sun,8:31PM,0,41.4%,-6.0,-6,-12.0
2013,DET,CIN,7,Sun,1:02PM,1,7.1%,-1.5,-3,-4.5
2013,GB,CLE,7,Sun,4:25PM,1,19.1%,-9.5,18,8.5
2013,HOU,KC,7,Sun,4:26PM,0,-20.7%,6.0,-1,5.0
2013,IND,DEN,7,Sun,8:31PM,1,14.8%,6.0,6,12.0
2013,JAC,SD,7,Sun,1:02PM,1,-57.4%,7.0,-18,-11.0
2013,KC,HOU,7,Sun,4:26PM,1,17.5%,-6.0,1,-5.0
2013,MIA,BUF,7,Sun,1:02PM,1,-12.0%,-6.5,-2,-8.5
2013,MIN,NYG,7,Mon,8:40PM,0,-14.9%,3.5,-16,-12.5
2013,NE,NYJ,7,Sun,1:03PM,0,11.3%,-3.0,-3,-6.0
2013,NYG,MIN,7,Mon,8:40PM,1,-29.5%,-3.5,16,12.5
2013,NYJ,NE,7,Sun,1:03PM,1,-3.3%,3.0,3,6.0
2013,PHI,DAL,7,Sun,1:02PM,1,0.4%,-2.5,-14,-16.5
2013,PIT,BAL,7,Sun,4:25PM,1,-4.3%,-2.5,3,0.5
2013,SD,JAC,7,Sun,1:02PM,0,-0.9%,-7.0,18,11.0
2013,SEA,ARI,7,Thu,8:25PM,0,31.6%,-4.5,12,7.5
2013,SF,TEN,7,Sun,4:06PM,0,13.2%,-3.0,14,11.0
2013,STL,CAR,7,Sun,1:03PM,0,-15.6%,7.0,-15,-8.0
2013,TB,ATL,7,Sun,1:02PM,0,-6.3%,6.5,-8,-1.5
2013,TEN,SF,7,Sun,4:06PM,1,-8.2%,3.0,-14,-11.0
2013,WAS,CHI,7,Sun,1:05PM,1,-18.4%,1.0,4,5.0
