Team,Opponent,Week,Day,Date,Time,Home_Team,Unnamed: 7,Points For,Points Against,YdsW,TOW,YdsL,TOL,WDVOA,Betting Spread
ARI,NO,8,Sun,October 27,1:00PM,0,boxscore,9,31,510,1,237,0,-13.4%,12.5
ATL,SEA,8,Sun,October 27,1:00PM,1,boxscore,20,27,322,0,510,3,-17.2%,7.5
BUF,PHI,8,Sun,October 27,1:00PM,1,boxscore,13,31,371,1,253,1,-6.6%,-1.0
CAR,SF,8,Sun,October 27,4:05PM,0,boxscore,13,51,388,1,230,3,9.5%,4.5
CHI,LAC,8,Sun,October 27,1:00PM,1,boxscore,16,17,231,1,388,2,0.0%,-3.5
CIN,LAR,8,Sun,October 27,1:00PM,0,boxscore,10,24,470,0,401,0,-31.4%,12.0
CLE,NE,8,Sun,October 27,4:25PM,0,boxscore,13,27,318,0,310,3,-9.3%,9.5
DEN,IND,8,Sun,October 27,1:00PM,0,boxscore,13,15,318,1,279,0,-9.4%,6.0
DET,NYG,8,Sun,October 27,1:00PM,1,boxscore,31,26,375,2,370,1,6.0%,-6.5
GB,KC,8,Sun,October 27,8:20PM,0,boxscore,31,24,374,0,337,1,17.2%,-5.0
HOU,OAK,8,Sun,October 27,4:25PM,1,boxscore,27,24,388,0,378,0,6.1%,-5.0
IND,DEN,8,Sun,October 27,1:00PM,1,boxscore,15,13,318,1,279,0,-3.6%,-6.0
JAX,NYJ,8,Sun,October 27,1:00PM,1,boxscore,29,15,389,1,213,3,3.2%,-7.0
KC,GB,8,Sun,October 27,8:20PM,1,boxscore,24,31,374,0,337,1,14.2%,5.0
LAC,CHI,8,Sun,October 27,1:00PM,0,boxscore,17,16,231,1,388,2,-1.7%,3.5
LAR,CIN,8,Sun,October 27,1:00PM,1,boxscore,24,10,470,0,401,0,10.8%,-12.0
MIA,PIT,8,Mon,October 28,8:15PM,0,boxscore,14,27,394,1,230,4,-57.4%,14.0
MIN,WAS,8,Thu,October 24,8:20PM,1,boxscore,19,9,434,1,216,2,15.9%,-16.5
NE,CLE,8,Sun,October 27,4:25PM,1,boxscore,27,13,318,0,310,3,45.0%,-9.5
NO,ARI,8,Sun,October 27,1:00PM,1,boxscore,31,9,510,1,237,0,20.7%,-12.5
NYG,DET,8,Sun,October 27,1:00PM,0,boxscore,26,31,375,2,370,1,-21.0%,6.5
NYJ,JAX,8,Sun,October 27,1:00PM,0,boxscore,15,29,389,1,213,3,-23.1%,7.0
OAK,HOU,8,Sun,October 27,4:25PM,0,boxscore,24,27,388,0,378,0,-4.7%,5.0
PHI,BUF,8,Sun,October 27,1:00PM,0,boxscore,31,13,371,1,253,1,4.8%,1.0
PIT,MIA,8,Mon,October 28,8:15PM,1,boxscore,27,14,394,1,230,4,0.1%,-14.0
SEA,ATL,8,Sun,October 27,1:00PM,0,boxscore,27,20,322,0,510,3,10.0%,-7.5
SF,CAR,8,Sun,October 27,4:05PM,1,boxscore,51,13,388,1,230,3,25.2%,-4.5
TB,TEN,8,Sun,October 27,1:00PM,0,boxscore,23,27,246,1,389,4,-4.4%,2.0
TEN,TB,8,Sun,October 27,1:00PM,1,boxscore,27,23,246,1,389,4,-10.3%,-2.0
WAS,MIN,8,Thu,October 24,8:20PM,0,boxscore,9,19,434,1,216,2,-25.2%,16.5
