Season,Team,Opponent,Week,Day,Time,Home_Team,WDVOA,Betting Spread,Scoring Margin,SRD
2015,ARI,PIT,6,Sun,1:04PM,0,36.2%,-3.5,-12,-15.5
2015,ATL,NO,6,Thu,8:26PM,0,7.2%,-3.0,-10,-13.0
2015,BAL,SF,6,Sun,4:25PM,0,1.8%,-2.0,-5,-7.0
2015,BUF,CIN,6,Sun,1:02PM,1,9.5%,3.0,-13,-10.0
2015,CAR,SEA,6,Sun,4:06PM,0,4.7%,7.0,4,11.0
2015,CHI,DET,6,Sun,1:02PM,0,-24.3%,3.0,-3,0.0
2015,CIN,BUF,6,Sun,1:02PM,0,25.1%,-3.0,13,10.0
2015,CLE,DEN,6,Sun,1:02PM,1,-8.0%,3.5,-3,0.5
2015,DEN,CLE,6,Sun,1:02PM,0,12.2%,-3.5,3,-0.5
2015,DET,CHI,6,Sun,1:02PM,1,-18.7%,-3.0,3,0.0
2015,GB,SD,6,Sun,4:25PM,1,32.5%,-10.5,7,-3.5
2015,HOU,JAC,6,Sun,1:02PM,0,-28.2%,2.5,11,13.5
2015,IND,NE,6,Sun,8:30PM,1,-6.6%,9.5,-7,2.5
2015,JAC,HOU,6,Sun,1:02PM,1,-17.0%,-2.5,-11,-13.5
2015,KC,MIN,6,Sun,1:02PM,0,-8.7%,3.5,-6,-2.5
2015,MIA,TEN,6,Sun,1:03PM,0,-18.9%,2.0,28,30.0
2015,MIN,KC,6,Sun,1:02PM,1,-4.2%,-3.5,6,2.5
2015,NE,IND,6,Sun,8:30PM,0,41.3%,-9.5,7,-2.5
2015,NO,ATL,6,Thu,8:26PM,1,-12.9%,3.0,10,13.0
2015,NYG,PHI,6,Mon,8:30PM,0,10.4%,5.0,-20,-15.0
2015,NYJ,WAS,6,Sun,1:02PM,1,9.3%,-7.0,14,7.0
2015,PHI,NYG,6,Mon,8:30PM,1,7.7%,-5.0,20,15.0
2015,PIT,ARI,6,Sun,1:04PM,1,14.6%,3.5,12,15.5
2015,SD,GB,6,Sun,4:25PM,0,-4.8%,10.5,-7,3.5
2015,SEA,CAR,6,Sun,4:06PM,1,15.3%,-7.0,-4,-11.0
2015,SF,BAL,6,Sun,4:25PM,1,-31.3%,2.0,5,7.0
2015,TEN,MIA,6,Sun,1:03PM,1,-4.1%,-2.0,-28,-30.0
2015,WAS,NYJ,6,Sun,1:02PM,0,-3.0%,7.0,-14,-7.0
