Season,Game,Week,Day,Time,WDVOA,Betting Spread,Scoring Margin,SRD,WDVOA Delta,EGO,Spread to EGO Diff,Margin to EGO Diff,Target Spreads,Make Pick,Pick,Pick Right
2012,ARI @ NYJ,13,Sun,1:03PM,-8.7%,6.0,-1,5.0,4.4,-1.26,4.74,0.26,"[[5.0, 3.0], [-0.0, -2.5]]",0,,1
2012,CAR @ KC,13,Sun,1:03PM,-4.2%,-6.0,-6,-12.0,32.599999999999994,5.1,-0.9000000000000004,-11.1,"[[-1.5, -3.5], [-6.5, -9.0]]",0,,1
2012,CIN @ SD,13,Sun,4:25PM,7.9%,-2.5,7,4.5,17.6,1.69,-0.81,5.3100000000000005,"[[2.0, -0.0], [-3.0, -5.5]]",0,,0
2012,CLE @ OAK,13,Sun,4:25PM,-11.4%,-2.5,3,0.5,26.9,3.79,1.29,-0.79,"[[-0.0, -2.5], [-5.5, -7.5]]",1,CLE,1
2012,HOU @ TEN,13,Sun,1:02PM,12.8%,-7.0,14,7.0,41.6,7.19,0.1900000000000004,6.81,"[[-3.5, -5.5], [-8.5, -11.0]]",0,,1
2012,IND @ DET,13,Sun,1:03PM,-22.1%,7.0,2,9.0,-27.1,-8.04,-1.0399999999999991,10.04,"[[11.5, 9.5], [6.5, 4.5]]",0,,0
2012,JAC @ BUF,13,Sun,1:02PM,-33.0%,6.0,-16,-10.0,-24.1,-7.41,-1.4100000000000001,-8.59,"[[11.0, 9.0], [6.0, 3.5]]",1,BUF,1
2012,MIN @ GB,13,Sun,1:02PM,-3.2%,7.5,-9,-1.5,-24.8,-7.55,-0.04999999999999982,-1.4500000000000002,"[[11.0, 9.0], [6.0, 4.0]]",0,,1
2012,NE @ MIA,13,Sun,1:02PM,41.7%,-9.0,7,-2.0,49.300000000000004,9.01,0.009999999999999787,-2.01,"[[-5.5, -7.5], [-10.5, -12.5]]",0,,0
2012,NO @ ATL,13,Thu,8:29PM,1.8%,3.5,-10,-6.5,2.2,-1.74,1.76,-8.26,"[[5.5, 3.0], [0.0, -2.0]]",1,NO,0
2012,NYG @ WAS,13,Mon,8:40PM,18.1%,-3.0,-1,-4.0,14.8,1.06,-1.94,-2.06,"[[2.5, 0.5], [-2.5, -5.0]]",1,WAS,1
2012,PHI @ DAL,13,Sun,8:20PM,-24.5%,10.5,-5,5.5,-25.6,-7.72,2.7800000000000002,2.7199999999999998,"[[11.5, 9.0], [6.0, 4.0]]",1,PHI,1
2012,PIT @ BAL,13,Sun,4:25PM,0.2%,7.5,3,10.5,-12.4,-4.92,2.58,7.92,"[[8.5, 6.5], [3.5, 1.0]]",1,PIT,1
2012,SEA @ CHI,13,Sun,1:03PM,32.1%,3.5,6,9.5,7.0,-0.68,2.82,6.68,"[[4.5, 2.0], [-1.0, -3.0]]",1,SEA,1
2012,SF @ STL,13,Sun,1:00PM,40.1%,-8.0,-3,-11.0,46.7,8.39,0.39000000000000057,-11.39,"[[-4.5, -7.0], [-10.0, -12.0]]",0,,0
2012,TB @ DEN,13,Sun,4:05PM,4.1%,7.5,-8,-0.5,-32.0,-9.06,-1.5600000000000005,1.0600000000000005,"[[13.0, 10.5], [7.5, 5.5]]",1,DEN,1
