Team,Opponent,Week,Day,Date,Time,Home_Team,Unnamed: 7,Points For,Points Against,YdsW,TOW,YdsL,TOL,WDVOA,Betting Spread
ARI,SEA,7,Sun,October 23,8:30PM,1,boxscore,6,6,257,0,443,0,11.5%,-2.5
ATL,SD,7,Sun,October 23,4:05PM,1,boxscore,30,33,426,2,386,1,14.4%,-4.5
BAL,NYJ,7,Sun,October 23,1:04PM,0,boxscore,16,24,344,2,245,3,4.6%,2.5
BUF,MIA,7,Sun,October 23,1:02PM,0,boxscore,25,28,454,0,267,0,18.6%,-2.5
CHI,GB,7,Thu,October 20,8:26PM,0,boxscore,10,26,406,1,189,2,-3.8%,7.5
CIN,CLE,7,Sun,October 23,1:02PM,1,boxscore,31,17,559,1,352,2,-8.5%,-11.0
CLE,CIN,7,Sun,October 23,1:02PM,0,boxscore,17,31,559,1,352,2,-26.9%,11.0
DEN,HOU,7,Mon,October 24,8:30PM,1,boxscore,27,9,347,0,271,2,10.0%,-8.5
DET,WAS,7,Sun,October 23,1:02PM,1,boxscore,20,17,344,0,413,2,-12.5%,1.0
GB,CHI,7,Thu,October 20,8:26PM,1,boxscore,26,10,406,1,189,2,11.3%,-7.5
HOU,DEN,7,Mon,October 24,8:30PM,0,boxscore,9,27,347,0,271,2,-20.4%,8.5
IND,TEN,7,Sun,October 23,1:02PM,0,boxscore,34,26,422,0,331,1,-15.0%,4.0
JAC,OAK,7,Sun,October 23,1:02PM,1,boxscore,16,33,344,0,344,3,-9.1%,-2.0
KC,NO,7,Sun,October 23,1:03PM,1,boxscore,27,21,326,0,463,2,8.8%,-7.0
LARM,NYG,7,Sun,October 23,9:31AM,1,boxscore,10,17,232,1,345,4,-6.0%,2.5
MIA,BUF,7,Sun,October 23,1:02PM,1,boxscore,28,25,454,0,267,0,-5.8%,2.5
MIN,PHI,7,Sun,October 23,1:02PM,0,boxscore,10,21,239,4,282,4,25.7%,-3.0
NE,PIT,7,Sun,October 23,4:25PM,0,boxscore,27,16,362,2,375,1,15.4%,-7.5
NO,KC,7,Sun,October 23,1:03PM,0,boxscore,21,27,326,0,463,2,-4.8%,7.0
NYG,LARM,7,Sun,October 23,9:31AM,0,boxscore,17,10,232,1,345,4,-0.5%,-2.5
NYJ,BAL,7,Sun,October 23,1:04PM,1,boxscore,24,16,344,2,245,3,-30.2%,-2.5
OAK,JAC,7,Sun,October 23,1:02PM,0,boxscore,33,16,344,0,344,3,-0.7%,2.0
PHI,MIN,7,Sun,October 23,1:02PM,1,boxscore,21,10,239,4,282,4,13.5%,3.0
PIT,NE,7,Sun,October 23,4:25PM,1,boxscore,16,27,362,2,375,1,9.7%,7.5
SD,ATL,7,Sun,October 23,4:05PM,0,boxscore,33,30,426,2,386,1,5.9%,4.5
SEA,ARI,7,Sun,October 23,8:30PM,0,boxscore,6,6,257,0,443,0,28.2%,2.5
SF,TB,7,Sun,October 23,4:05PM,1,boxscore,17,34,513,1,273,3,-17.7%,-1.0
TB,SF,7,Sun,October 23,4:05PM,0,boxscore,34,17,513,1,273,3,-16.7%,1.0
TEN,IND,7,Sun,October 23,1:02PM,1,boxscore,26,34,422,0,331,1,0.8%,-4.0
WAS,DET,7,Sun,October 23,1:02PM,0,boxscore,17,20,344,0,413,2,5.4%,-1.0
