Team,Opponent,Week,Day,Date,Time,Home_Team,Unnamed: 7,Points For,Points Against,YdsW,TOW,YdsL,TOL,WDVOA,Betting Spread
ARI,CAR,15,Sun,December 19,1:04PM,0,boxscore,12,19,303,1,218,2,-31.8%,2.5
ATL,SEA,15,Sun,December 19,4:06PM,0,boxscore,34,18,266,1,234,3,15.3%,-6.0
BAL,NO,15,Sun,December 19,1:03PM,1,boxscore,30,24,356,0,269,1,27.3%,-2.5
BUF,MIA,15,Sun,December 19,1:02PM,0,boxscore,17,14,282,1,326,2,-9.1%,5.5
CAR,ARI,15,Sun,December 19,1:04PM,1,boxscore,19,12,303,1,218,2,-34.4%,-2.5
CHI,MIN,15,Mon,December 20,8:40PM,0,boxscore,40,14,293,1,273,5,-3.1%,-7.0
CIN,CLE,15,Sun,December 19,1:02PM,1,boxscore,19,17,397,0,278,0,-16.2%,-0.0
CLE,CIN,15,Sun,December 19,1:02PM,0,boxscore,17,19,397,0,278,0,3.9%,0.0
DAL,WAS,15,Sun,December 19,1:03PM,1,boxscore,33,30,434,0,341,3,-14.7%,-9.5
DEN,OAK,15,Sun,December 19,4:15PM,0,boxscore,23,39,502,3,235,1,-19.6%,8.0
DET,TB,15,Sun,December 19,1:03PM,0,boxscore,23,20,433,0,403,0,-8.7%,4.0
GB,NE,15,Sun,December 19,8:30PM,0,boxscore,27,31,249,0,369,2,17.5%,14.5
HOU,TEN,15,Sun,December 19,1:02PM,0,boxscore,17,31,359,1,323,1,3.7%,1.0
IND,JAC,15,Sun,December 19,1:02PM,1,boxscore,34,24,376,0,356,2,2.8%,-4.5
JAC,IND,15,Sun,December 19,1:02PM,0,boxscore,24,34,376,0,356,2,-3.0%,4.5
KC,STL,15,Sun,December 19,1:00PM,0,boxscore,27,13,383,1,224,2,-0.4%,3.0
MIA,BUF,15,Sun,December 19,1:02PM,1,boxscore,14,17,282,1,326,2,9.9%,-5.5
MIN,CHI,15,Mon,December 20,8:40PM,1,boxscore,14,40,293,1,273,5,-9.6%,7.0
NE,GB,15,Sun,December 19,8:30PM,1,boxscore,31,27,249,0,369,2,42.5%,-14.5
NO,BAL,15,Sun,December 19,1:03PM,0,boxscore,24,30,356,0,269,1,16.6%,2.5
NYG,PHI,15,Sun,December 19,1:03PM,1,boxscore,31,38,418,3,364,2,26.9%,-3.0
NYJ,PIT,15,Sun,December 19,4:15PM,0,boxscore,22,17,276,0,378,0,3.7%,4.0
OAK,DEN,15,Sun,December 19,4:15PM,1,boxscore,39,23,502,3,235,1,-1.3%,-8.0
PHI,NYG,15,Sun,December 19,1:03PM,0,boxscore,38,31,418,3,364,2,25.8%,3.0
PIT,NYJ,15,Sun,December 19,4:15PM,1,boxscore,17,22,276,0,378,0,35.5%,-4.0
SD,SF,15,Thu,December 16,8:20PM,1,boxscore,34,7,374,0,192,1,25.2%,-10.5
SEA,ATL,15,Sun,December 19,4:06PM,1,boxscore,18,34,266,1,234,3,-31.8%,6.0
SF,SD,15,Thu,December 16,8:20PM,0,boxscore,7,34,374,0,192,1,-6.5%,10.5
STL,KC,15,Sun,December 19,1:00PM,1,boxscore,13,27,383,1,224,2,-17.2%,-3.0
TB,DET,15,Sun,December 19,1:03PM,1,boxscore,20,23,433,0,403,0,-0.4%,-4.0
TEN,HOU,15,Sun,December 19,1:02PM,1,boxscore,31,17,359,1,323,1,8.8%,-1.0
WAS,DAL,15,Sun,December 19,1:03PM,0,boxscore,30,33,434,0,341,3,-20.5%,9.5
