Season,Team,Opponent,Week,Day,Time,Home_Team,WDVOA,Betting Spread,Scoring Margin,SRD
2019,ARI,CLE,15,Sun,4:05PM,1,-12.9%,3.0,14,17.0
2019,ATL,SF,15,Sun,4:25PM,0,-13.0%,10.5,7,17.5
2019,BAL,NYJ,15,Thu,8:20PM,1,47.2%,-17.0,21,4.0
2019,BUF,PIT,15,Sun,8:20PM,0,8.6%,1.0,7,8.0
2019,CAR,SEA,15,Sun,1:00PM,1,-26.4%,6.0,-6,0.0
2019,CHI,GB,15,Sun,1:00PM,0,-0.4%,4.0,-8,-4.0
2019,CIN,NE,15,Sun,1:00PM,1,-23.6%,10.5,-21,-10.5
2019,CLE,ARI,15,Sun,4:05PM,0,0.0%,-3.0,-14,-17.0
2019,DAL,LAR,15,Sun,4:25PM,1,13.2%,1.0,23,24.0
2019,DEN,KC,15,Sun,1:00PM,0,-5.9%,10.0,-20,-10.0
2019,DET,TB,15,Sun,1:00PM,1,-11.8%,5.5,-21,-15.5
2019,GB,CHI,15,Sun,1:00PM,1,4.3%,-4.0,8,4.0
2019,HOU,TEN,15,Sun,1:00PM,0,-6.3%,3.0,3,6.0
2019,IND,NO,15,Mon,8:15PM,0,-1.9%,8.0,-27,-19.0
2019,JAX,OAK,15,Sun,4:05PM,0,-27.2%,7.0,4,11.0
2019,KC,DEN,15,Sun,1:00PM,1,25.4%,-10.0,20,10.0
2019,LAC,MIN,15,Sun,4:05PM,1,1.1%,1.0,-29,-28.0
2019,LAR,DAL,15,Sun,4:25PM,0,6.6%,-1.0,-23,-24.0
2019,MIA,NYG,15,Sun,1:00PM,0,-35.2%,3.5,-16,-12.5
2019,MIN,LAC,15,Sun,4:05PM,0,17.8%,-1.0,29,28.0
2019,NE,CIN,15,Sun,1:00PM,0,28.7%,-10.5,21,10.5
2019,NO,IND,15,Mon,8:15PM,1,30.2%,-8.0,27,19.0
2019,NYG,MIA,15,Sun,1:00PM,1,-22.8%,-3.5,16,12.5
2019,NYJ,BAL,15,Thu,8:20PM,0,-18.2%,17.0,-21,-4.0
2019,OAK,JAX,15,Sun,4:05PM,1,-16.1%,-7.0,-4,-11.0
2019,PHI,WAS,15,Sun,1:00PM,0,2.8%,-7.0,10,3.0
2019,PIT,BUF,15,Sun,8:20PM,1,3.8%,-1.0,-7,-8.0
2019,SEA,CAR,15,Sun,1:00PM,0,18.2%,-6.0,6,0.0
2019,SF,ATL,15,Sun,4:25PM,1,29.8%,-10.5,-7,-17.5
2019,TB,DET,15,Sun,1:00PM,0,2.6%,-5.5,21,15.5
2019,TEN,HOU,15,Sun,1:00PM,1,6.5%,-3.0,-3,-6.0
2019,WAS,PHI,15,Sun,1:00PM,1,-30.6%,7.0,-10,-3.0
