Team,Opponent,Week,Day,Date,Time,Home_Team,Unnamed: 7,Points For,Points Against,YdsW,TOW,YdsL,TOL,WDVOA,Betting Spread
ARI,CLE,15,Sun,December 15,4:05PM,1,boxscore,38,24,445,1,393,2,-12.9%,3.0
ATL,SF,15,Sun,December 15,4:25PM,0,boxscore,29,22,290,1,313,2,-13.0%,10.5
BAL,NYJ,15,Thu,December 12,8:20PM,1,boxscore,42,21,430,0,310,2,47.2%,-17.0
BUF,PIT,15,Sun,December 15,8:20PM,0,boxscore,17,10,261,2,229,5,8.6%,1.0
CAR,SEA,15,Sun,December 15,1:00PM,1,boxscore,24,30,428,1,414,3,-26.4%,6.0
CHI,GB,15,Sun,December 15,1:00PM,0,boxscore,13,21,292,0,415,3,-0.4%,4.0
CIN,NE,15,Sun,December 15,1:00PM,1,boxscore,13,34,291,0,315,5,-23.6%,10.5
CLE,ARI,15,Sun,December 15,4:05PM,0,boxscore,24,38,445,1,393,2,0.0%,-3.0
DAL,LAR,15,Sun,December 15,4:25PM,1,boxscore,44,21,475,0,289,1,13.2%,1.0
DEN,KC,15,Sun,December 15,1:00PM,0,boxscore,3,23,419,1,251,1,-5.9%,10.0
DET,TB,15,Sun,December 15,1:00PM,1,boxscore,17,38,495,1,295,3,-11.8%,5.5
GB,CHI,15,Sun,December 15,1:00PM,1,boxscore,21,13,292,0,415,3,4.3%,-4.0
HOU,TEN,15,Sun,December 15,1:00PM,0,boxscore,24,21,374,2,432,1,-6.3%,3.0
IND,NO,15,Mon,December 16,8:15PM,0,boxscore,7,34,424,0,205,0,-1.9%,8.0
JAX,OAK,15,Sun,December 15,4:05PM,0,boxscore,20,16,262,0,364,0,-27.2%,7.0
KC,DEN,15,Sun,December 15,1:00PM,1,boxscore,23,3,419,1,251,1,25.4%,-10.0
LAC,MIN,15,Sun,December 15,4:05PM,1,boxscore,10,39,344,1,345,7,1.1%,1.0
LAR,DAL,15,Sun,December 15,4:25PM,0,boxscore,21,44,475,0,289,1,6.6%,-1.0
MIA,NYG,15,Sun,December 15,1:00PM,0,boxscore,20,36,412,3,384,1,-35.2%,3.5
MIN,LAC,15,Sun,December 15,4:05PM,0,boxscore,39,10,344,1,345,7,17.8%,-1.0
NE,CIN,15,Sun,December 15,1:00PM,0,boxscore,34,13,291,0,315,5,28.7%,-10.5
NO,IND,15,Mon,December 16,8:15PM,1,boxscore,34,7,424,0,205,0,30.2%,-8.0
NYG,MIA,15,Sun,December 15,1:00PM,1,boxscore,36,20,412,3,384,1,-22.8%,-3.5
NYJ,BAL,15,Thu,December 12,8:20PM,0,boxscore,21,42,430,0,310,2,-18.2%,17.0
OAK,JAX,15,Sun,December 15,4:05PM,1,boxscore,16,20,262,0,364,0,-16.1%,-7.0
PHI,WAS,15,Sun,December 15,1:00PM,0,boxscore,37,27,415,1,352,1,2.8%,-7.0
PIT,BUF,15,Sun,December 15,8:20PM,1,boxscore,10,17,261,2,229,5,3.8%,-1.0
SEA,CAR,15,Sun,December 15,1:00PM,0,boxscore,30,24,428,1,414,3,18.2%,-6.0
SF,ATL,15,Sun,December 15,4:25PM,1,boxscore,22,29,290,1,313,2,29.8%,-10.5
TB,DET,15,Sun,December 15,1:00PM,0,boxscore,38,17,495,1,295,3,2.6%,-5.5
TEN,HOU,15,Sun,December 15,1:00PM,1,boxscore,21,24,374,2,432,1,6.5%,-3.0
WAS,PHI,15,Sun,December 15,1:00PM,1,boxscore,27,37,415,1,352,1,-30.6%,7.0
