Team,Opponent,Week,Day,Date,Time,Home_Team,Unnamed: 7,Points For,Points Against,YdsW,TOW,YdsL,TOL,WDVOA,Betting Spread
ARI,CHI,6,Mon,October 16,8:42PM,1,boxscore,23,24,168,6,286,2,-32.0%,13.0
ATL,NYG,6,Sun,October 15,1:04PM,1,boxscore,14,27,424,2,329,2,8.2%,-3.0
BAL,CAR,6,Sun,October 15,1:02PM,1,boxscore,21,23,414,3,292,3,18.0%,-3.0
BUF,DET,6,Sun,October 15,1:03PM,0,boxscore,17,20,397,1,242,3,-8.1%,-1.0
CAR,BAL,6,Sun,October 15,1:02PM,0,boxscore,23,21,414,3,292,3,5.8%,3.0
CHI,ARI,6,Mon,October 16,8:42PM,0,boxscore,24,23,168,6,286,2,28.7%,-13.0
CIN,TB,6,Sun,October 15,1:02PM,0,boxscore,13,14,300,1,305,0,15.6%,-5.0
DAL,HOU,6,Sun,October 15,1:02PM,1,boxscore,34,6,354,0,232,3,13.2%,-13.0
DEN,OAK,6,Sun,October 15,8:21PM,1,boxscore,13,3,235,1,244,2,8.1%,-16.0
DET,BUF,6,Sun,October 15,1:03PM,1,boxscore,20,17,397,1,242,3,-13.0%,1.0
HOU,DAL,6,Sun,October 15,1:02PM,0,boxscore,6,34,354,0,232,3,-28.1%,13.0
KC,PIT,6,Sun,October 15,4:15PM,0,boxscore,7,45,457,1,213,3,20.7%,6.5
MIA,NYJ,6,Sun,October 15,4:15PM,0,boxscore,17,20,272,0,395,3,-6.2%,2.5
NO,PHI,6,Sun,October 15,1:02PM,1,boxscore,27,24,373,2,325,2,-8.8%,3.0
NYG,ATL,6,Sun,October 15,1:04PM,0,boxscore,27,14,424,2,329,2,3.9%,3.0
NYJ,MIA,6,Sun,October 15,4:15PM,1,boxscore,20,17,272,0,395,3,-16.4%,-2.5
OAK,DEN,6,Sun,October 15,8:21PM,0,boxscore,3,13,235,1,244,2,-26.8%,16.0
PHI,NO,6,Sun,October 15,1:02PM,0,boxscore,24,27,373,2,325,2,24.8%,-3.0
PIT,KC,6,Sun,October 15,4:15PM,1,boxscore,45,7,457,1,213,3,7.6%,-6.5
SD,SF,6,Sun,October 15,4:15PM,0,boxscore,48,19,421,0,274,2,34.1%,-10.0
SEA,STL,6,Sun,October 15,1:02PM,0,boxscore,30,28,364,1,368,2,21.1%,-3.0
SF,SD,6,Sun,October 15,4:15PM,1,boxscore,19,48,421,0,274,2,-27.9%,10.0
STL,SEA,6,Sun,October 15,1:02PM,1,boxscore,28,30,364,1,368,2,-7.3%,3.0
TB,CIN,6,Sun,October 15,1:02PM,1,boxscore,14,13,300,1,305,0,-17.5%,5.0
TEN,WAS,6,Sun,October 15,1:02PM,0,boxscore,25,22,344,0,305,2,-36.5%,12.0
WAS,TEN,6,Sun,October 15,1:02PM,1,boxscore,22,25,344,0,305,2,9.9%,-12.0
