Team,Week,Year,Spread,Over/Under,Game Scoring Margin,Spread to Result Difference,Spread Result Class,Home Team,Short Week,Off Bye Week,Opponent,W-L% Rating,Point Differential Per Game Rating,Time of Poss Per Game Rating,Yards For per Play Rating,Yards Against per Play Rating,Penalty Yards Margin Per Game Rating,3rd Down %_For Rating,3rd Down % Against Rating,Total Yard Margin Per Game Rating,Turnover Margin Per Game Rating,Line For Rating,Line Against Rating,Rushing For Rating,Rushing Against Rating,Passing For Rating,Passing Against Rating,Opp Home Team,Opp Short Week,Opp Off Bye Week,Opp W-L% Rating,Opp Point Differential Per Game Rating,Opp Sacks Against Per Game Rating,Opp Sacks For Per Game Rating,Opp Yards per Rush For Rating,Opp Rushing Yards For Per Game Rating,Opp Yards per Rush Against Rating,Opp Rushing Yards Against Per Game Rating,Opp Passer Rating For Rating,Opp Passing Yards For Per Game Rating,Opp Passer Rating Against Rating,Opp Passing Yards Against Per Game Rating,Opp Time of Poss Per Game Rating,Opp Yards For per Play Rating,Opp Yards Against per Play Rating,Opp Penalty Yards Margin Per Game Rating,Opp 3rd Down %_For Rating,Opp 3rd Down % Against Rating,Opp Total Yard Margin Per Game Rating,Opp Turnover Margin Per Game Rating,Opp Line For Rating,Opp Line Against Rating,Opp Rushing For Rating,Opp Rushing Against Rating,Opp Passing For Rating,Opp Passing Against Rating
NWE,2,2011,-7.0,53.5,14,7.0,1,1,0,0,SDG,100.0,71.0,42.0,100.0,39.0,40.0,91.0,90.0,80.0,50.0,80.0,80.0,34.0,70.0,100.0,26.0,0,0,0,100.0,60.0,60.0,40.0,7.0,20.0,32.0,39.0,44.0,62.0,100.0,100.0,89.0,35.0,83.0,0.0,65.0,52.0,100.0,57.0,40.0,60.0,20.0,39.0,62.0,100.0
NYG,2,2011,-7.0,44.0,12,5.0,1,1,0,0,STL,0.0,29.0,37.0,41.0,67.0,87.0,3.0,57.0,46.0,50.0,80.0,20.0,19.0,82.0,43.0,53.0,0,0,0,0.0,24.0,0.0,60.0,64.0,59.0,9.0,0.0,26.0,31.0,57.0,72.0,47.0,31.0,51.0,20.0,14.0,9.0,35.0,50.0,60.0,0.0,59.0,0.0,31.0,72.0
NYJ,2,2011,-9.0,38.5,29,20.0,1,1,0,0,JAX,100.0,54.0,32.0,41.0,53.0,12.0,59.0,57.0,43.0,43.0,80.0,20.0,4.0,87.0,59.0,39.0,0,0,0,100.0,53.0,60.0,40.0,19.0,63.0,84.0,97.0,52.0,27.0,46.0,55.0,100.0,19.0,52.0,30.0,71.0,52.0,57.0,50.0,40.0,60.0,63.0,97.0,27.0,55.0
OAK,2,2011,4.0,41.0,-3,1.0,1,0,0,0,BUF,100.0,54.0,63.0,23.0,73.0,88.0,47.0,35.0,45.0,36.0,100.0,80.0,77.0,100.0,15.0,50.0,1,0,0,100.0,100.0,80.0,40.0,32.0,63.0,34.0,65.0,78.0,35.0,80.0,84.0,89.0,39.0,93.0,76.0,71.0,75.0,84.0,36.0,40.0,80.0,63.0,65.0,35.0,84.0
PHI,2,2011,-2.5,49.5,-4,-6.5,-1,0,0,0,ATL,100.0,76.0,53.0,49.0,69.0,80.0,91.0,86.0,65.0,50.0,100.0,40.0,100.0,41.0,28.0,69.0,1,0,0,0.0,24.0,0.0,100.0,100.0,36.0,85.0,75.0,34.0,51.0,29.0,47.0,32.0,45.0,54.0,59.0,39.0,50.0,52.0,64.0,100.0,0.0,36.0,75.0,51.0,47.0
PIT,2,2011,-14.0,40.0,24,10.0,1,1,0,0,SEA,0.0,9.0,37.0,32.0,46.0,29.0,43.0,39.0,33.0,100.0,20.0,20.0,14.0,33.0,45.0,62.0,0,0,0,0.0,26.0,0.0,0.0,8.0,13.0,96.0,76.0,36.0,26.0,50.0,80.0,42.0,0.0,89.0,21.0,43.0,100.0,52.0,71.0,0.0,0.0,13.0,76.0,26.0,80.0
SDG,2,2011,7.0,53.5,-14,-7.0,-1,0,0,0,NWE,100.0,60.0,89.0,35.0,83.0,0.0,65.0,52.0,100.0,57.0,40.0,60.0,20.0,39.0,62.0,100.0,1,0,0,100.0,71.0,80.0,80.0,44.0,34.0,55.0,70.0,88.0,100.0,46.0,26.0,42.0,100.0,39.0,40.0,91.0,90.0,80.0,50.0,80.0,80.0,34.0,70.0,100.0,26.0
SEA,2,2011,14.0,40.0,-24,-10.0,-1,0,0,0,PIT,0.0,26.0,42.0,0.0,89.0,21.0,43.0,100.0,52.0,71.0,0.0,0.0,13.0,76.0,26.0,80.0,1,0,0,0.0,9.0,20.0,20.0,31.0,14.0,44.0,33.0,6.0,45.0,17.0,62.0,37.0,32.0,46.0,29.0,43.0,39.0,33.0,100.0,20.0,20.0,14.0,33.0,45.0,62.0
SFO,2,2011,3.0,41.5,-3,0.0,0,1,0,0,DAL,100.0,74.0,58.0,11.0,100.0,79.0,0.0,57.0,48.0,29.0,100.0,100.0,24.0,87.0,20.0,74.0,0,0,0,0.0,46.0,20.0,80.0,0.0,13.0,94.0,96.0,64.0,61.0,52.0,41.0,68.0,47.0,59.0,88.0,43.0,41.0,57.0,57.0,80.0,20.0,13.0,96.0,61.0,41.0
STL,2,2011,7.0,44.0,-12,-5.0,-1,0,0,0,NYG,0.0,24.0,47.0,31.0,51.0,20.0,14.0,9.0,35.0,50.0,60.0,0.0,59.0,0.0,31.0,72.0,1,0,0,0.0,29.0,20.0,80.0,24.0,19.0,93.0,82.0,27.0,43.0,26.0,53.0,37.0,41.0,67.0,87.0,3.0,57.0,46.0,50.0,80.0,20.0,19.0,82.0,43.0,53.0
TAM,2,2011,1.0,41.0,4,5.0,1,0,0,0,MIN,0.0,40.0,16.0,28.0,45.0,22.0,59.0,83.0,24.0,57.0,0.0,60.0,9.0,56.0,47.0,43.0,1,0,0,0.0,40.0,60.0,40.0,68.0,61.0,93.0,80.0,0.0,0.0,56.0,38.0,11.0,17.0,65.0,100.0,48.0,35.0,0.0,43.0,40.0,60.0,61.0,80.0,0.0,38.0
TEN,2,2011,6.0,39.0,13,19.0,1,1,0,0,BAL,0.0,47.0,0.0,48.0,81.0,70.0,48.0,29.0,43.0,50.0,40.0,60.0,3.0,37.0,45.0,73.0,0,0,0,100.0,91.0,80.0,80.0,56.0,67.0,69.0,86.0,83.0,38.0,94.0,55.0,63.0,54.0,68.0,71.0,61.0,57.0,67.0,0.0,80.0,80.0,67.0,86.0,38.0,55.0
WAS,2,2011,-4.5,45.0,1,-3.5,-1,1,0,0,ARI,100.0,71.0,63.0,33.0,59.0,13.0,43.0,97.0,54.0,50.0,80.0,20.0,18.0,81.0,47.0,57.0,0,0,0,100.0,60.0,60.0,80.0,28.0,31.0,95.0,82.0,98.0,55.0,26.0,23.0,37.0,73.0,33.0,38.0,57.0,67.0,31.0,50.0,80.0,60.0,31.0,82.0,55.0,23.0
ARI,3,2011,-3.0,43.0,-3,-6.0,-1,0,0,0,SEA,50.0,65.0,0.0,76.0,41.0,86.0,40.0,68.0,14.0,46.0,44.0,55.0,33.0,44.0,43.0,24.0,1,0,0,0.0,30.0,9.0,11.0,11.0,0.0,86.0,59.0,46.0,10.0,27.0,80.0,9.0,0.0,74.0,49.0,12.0,65.0,8.0,69.0,11.0,9.0,0.0,59.0,10.0,80.0
ATL,3,2011,1.0,45.0,-3,-2.0,-1,0,0,0,TAM,50.0,50.0,35.0,44.0,42.0,76.0,41.0,43.0,30.0,54.0,44.0,18.0,53.0,54.0,33.0,41.0,1,0,0,50.0,58.0,64.0,11.0,60.0,23.0,54.0,17.0,49.0,38.0,33.0,60.0,9.0,46.0,44.0,36.0,68.0,69.0,20.0,54.0,11.0,64.0,23.0,17.0,38.0,60.0
BAL,3,2011,-6.0,42.0,30,24.0,1,0,0,0,STL,50.0,72.0,35.0,42.0,62.0,53.0,41.0,50.0,28.0,8.0,33.0,64.0,41.0,87.0,25.0,41.0,1,0,0,0.0,37.0,36.0,56.0,64.0,41.0,43.0,0.0,40.0,38.0,52.0,90.0,30.0,39.0,74.0,44.0,8.0,27.0,46.0,54.0,56.0,36.0,41.0,0.0,38.0,90.0
BUF,3,2011,7.5,54.5,3,10.5,1,1,0,0,NWE,100.0,89.0,83.0,58.0,63.0,40.0,54.0,34.0,80.0,23.0,11.0,82.0,100.0,47.0,34.0,78.0,0,0,0,100.0,82.0,73.0,56.0,52.0,36.0,57.0,65.0,100.0,100.0,43.0,8.0,39.0,100.0,24.0,67.0,97.0,27.0,78.0,15.0,56.0,73.0,36.0,65.0,100.0,8.0
CAR,3,2011,-3.5,43.5,6,2.5,1,1,0,0,JAX,0.0,50.0,74.0,72.0,0.0,58.0,39.0,40.0,73.0,69.0,22.0,27.0,17.0,54.0,83.0,44.0,0,0,0,50.0,40.0,64.0,22.0,38.0,62.0,84.0,86.0,0.0,4.0,51.0,78.0,78.0,15.0,69.0,41.0,44.0,73.0,42.0,62.0,22.0,64.0,62.0,86.0,4.0,78.0
CHI,3,2011,5.0,45.5,-10,-5.0,-1,1,0,0,GNB,50.0,61.0,39.0,31.0,58.0,53.0,18.0,45.0,25.0,31.0,56.0,0.0,18.0,52.0,36.0,55.0,0,0,0,100.0,72.0,73.0,67.0,64.0,45.0,75.0,83.0,98.0,52.0,46.0,0.0,52.0,76.0,33.0,73.0,77.0,0.0,27.0,15.0,67.0,73.0,45.0,83.0,52.0,0.0
CIN,3,2011,-1.0,38.5,-5,-6.0,-1,1,0,0,SFO,50.0,66.0,52.0,40.0,94.0,38.0,18.0,65.0,62.0,23.0,33.0,45.0,40.0,57.0,35.0,87.0,0,0,0,50.0,70.0,45.0,56.0,15.0,22.0,100.0,100.0,63.0,5.0,52.0,46.0,57.0,10.0,72.0,42.0,26.0,51.0,3.0,15.0,56.0,45.0,22.0,100.0,5.0,46.0
CLE,3,2011,2.0,42.5,1,3.0,1,1,0,0,MIA,50.0,59.0,70.0,19.0,99.0,90.0,41.0,58.0,51.0,46.0,56.0,73.0,32.0,43.0,25.0,99.0,0,0,0,0.0,42.0,45.0,33.0,77.0,54.0,62.0,45.0,45.0,46.0,6.0,16.0,39.0,54.0,22.0,34.0,5.0,27.0,21.0,62.0,33.0,45.0,54.0,45.0,46.0,16.0
DAL,3,2011,-3.5,45.0,2,-1.5,-1,1,0,0,WAS,50.0,60.0,78.0,65.0,88.0,100.0,41.0,26.0,100.0,62.0,100.0,55.0,5.0,96.0,75.0,74.0,0,0,0,100.0,72.0,55.0,67.0,46.0,52.0,49.0,76.0,57.0,45.0,63.0,69.0,100.0,44.0,47.0,0.0,31.0,100.0,75.0,46.0,67.0,55.0,52.0,76.0,45.0,69.0
DEN,3,2011,7.0,44.0,-3,4.0,1,0,0,0,TEN,50.0,60.0,39.0,32.0,71.0,30.0,54.0,92.0,43.0,77.0,22.0,36.0,25.0,38.0,34.0,82.0,1,0,0,50.0,69.0,82.0,44.0,13.0,8.0,83.0,60.0,62.0,55.0,82.0,96.0,35.0,55.0,100.0,76.0,43.0,37.0,79.0,31.0,44.0,82.0,8.0,60.0,55.0,96.0
DET,3,2011,-3.0,45.0,3,0.0,0,0,0,0,MIN,100.0,100.0,87.0,56.0,84.0,52.0,14.0,68.0,94.0,0.0,33.0,100.0,41.0,60.0,58.0,89.0,1,0,0,0.0,52.0,64.0,33.0,93.0,86.0,68.0,70.0,35.0,3.0,55.0,51.0,35.0,42.0,59.0,84.0,47.0,10.0,23.0,38.0,33.0,64.0,86.0,70.0,3.0,51.0
GNB,3,2011,-5.0,45.5,10,5.0,1,0,0,0,CHI,100.0,72.0,52.0,76.0,33.0,73.0,77.0,0.0,27.0,15.0,67.0,73.0,45.0,83.0,52.0,0.0,1,0,0,50.0,61.0,0.0,56.0,39.0,18.0,38.0,52.0,50.0,36.0,44.0,55.0,39.0,31.0,58.0,53.0,18.0,45.0,25.0,31.0,56.0,0.0,18.0,52.0,36.0,55.0
HOU,3,2011,4.0,51.0,-7,-3.0,-1,0,0,0,NOR,100.0,89.0,96.0,42.0,84.0,67.0,41.0,92.0,82.0,38.0,44.0,64.0,72.0,56.0,29.0,100.0,1,0,0,50.0,67.0,64.0,78.0,44.0,36.0,63.0,78.0,85.0,62.0,43.0,67.0,65.0,57.0,80.0,37.0,79.0,40.0,86.0,54.0,78.0,64.0,36.0,78.0,62.0,67.0
IND,3,2011,11.0,39.5,-3,8.0,1,1,0,0,PIT,0.0,34.0,0.0,22.0,77.0,56.0,2.0,22.0,22.0,46.0,11.0,55.0,27.0,33.0,18.0,81.0,0,0,0,50.0,57.0,45.0,56.0,38.0,33.0,54.0,63.0,46.0,46.0,36.0,95.0,78.0,47.0,79.0,37.0,58.0,68.0,81.0,100.0,56.0,45.0,33.0,63.0,46.0,95.0
JAX,3,2011,3.5,43.5,-6,-2.5,-1,0,0,0,CAR,50.0,40.0,78.0,15.0,69.0,41.0,44.0,73.0,42.0,62.0,22.0,64.0,62.0,86.0,4.0,78.0,1,0,0,0.0,50.0,27.0,22.0,19.0,17.0,48.0,54.0,56.0,83.0,0.0,44.0,74.0,72.0,0.0,58.0,39.0,40.0,73.0,69.0,22.0,27.0,17.0,54.0,83.0,44.0
KAN,3,2011,14.5,44.5,-3,11.5,1,0,0,0,SDG,0.0,0.0,9.0,19.0,61.0,58.0,0.0,41.0,0.0,100.0,0.0,64.0,56.0,42.0,0.0,58.0,1,0,0,50.0,55.0,64.0,33.0,30.0,27.0,46.0,41.0,58.0,68.0,20.0,76.0,87.0,57.0,43.0,15.0,100.0,16.0,81.0,85.0,33.0,64.0,27.0,41.0,68.0,76.0
MIA,3,2011,-2.0,42.5,-1,-3.0,-1,0,0,0,CLE,0.0,42.0,39.0,54.0,22.0,34.0,5.0,27.0,21.0,62.0,33.0,45.0,54.0,45.0,46.0,16.0,1,0,0,50.0,59.0,73.0,56.0,23.0,32.0,62.0,43.0,48.0,25.0,68.0,99.0,70.0,19.0,99.0,90.0,41.0,58.0,51.0,46.0,56.0,73.0,32.0,43.0,25.0,99.0
MIN,3,2011,3.0,45.0,-3,0.0,0,1,0,0,DET,0.0,52.0,35.0,42.0,59.0,84.0,47.0,10.0,23.0,38.0,33.0,64.0,86.0,70.0,3.0,51.0,0,0,0,100.0,100.0,100.0,33.0,27.0,41.0,54.0,60.0,83.0,58.0,95.0,89.0,87.0,56.0,84.0,52.0,14.0,68.0,94.0,0.0,33.0,100.0,41.0,60.0,58.0,89.0
NOR,3,2011,-4.0,51.0,7,3.0,1,1,0,0,HOU,50.0,67.0,65.0,57.0,80.0,37.0,79.0,40.0,86.0,54.0,78.0,64.0,36.0,78.0,62.0,67.0,0,0,0,100.0,89.0,64.0,44.0,44.0,72.0,46.0,56.0,69.0,29.0,81.0,100.0,96.0,42.0,84.0,67.0,41.0,92.0,82.0,38.0,44.0,64.0,72.0,56.0,29.0,100.0
NWE,3,2011,-7.5,54.5,-3,-10.5,-1,0,0,0,BUF,100.0,82.0,39.0,100.0,24.0,67.0,97.0,27.0,78.0,15.0,56.0,73.0,36.0,65.0,100.0,8.0,1,0,0,100.0,89.0,82.0,11.0,100.0,100.0,45.0,47.0,71.0,34.0,57.0,78.0,83.0,58.0,63.0,40.0,54.0,34.0,80.0,23.0,11.0,82.0,100.0,47.0,34.0,78.0
NYG,3,2011,8.0,46.5,13,21.0,1,0,0,0,PHI,50.0,59.0,57.0,33.0,72.0,69.0,7.0,70.0,40.0,38.0,56.0,36.0,34.0,90.0,32.0,49.0,1,0,0,50.0,71.0,73.0,89.0,95.0,94.0,38.0,26.0,61.0,37.0,61.0,92.0,52.0,61.0,78.0,52.0,77.0,68.0,83.0,54.0,89.0,73.0,94.0,26.0,37.0,92.0
NYJ,3,2011,-3.0,41.0,-10,-13.0,-1,0,0,0,OAK,100.0,85.0,48.0,40.0,84.0,41.0,32.0,77.0,58.0,23.0,56.0,55.0,18.0,73.0,39.0,81.0,1,0,0,50.0,60.0,91.0,56.0,62.0,78.0,0.0,38.0,68.0,29.0,65.0,57.0,57.0,53.0,56.0,100.0,68.0,40.0,42.0,38.0,56.0,91.0,78.0,38.0,29.0,57.0
OAK,3,2011,3.0,41.0,10,13.0,1,1,0,0,NYJ,50.0,60.0,57.0,53.0,56.0,100.0,68.0,40.0,42.0,38.0,56.0,91.0,78.0,38.0,29.0,57.0,0,0,0,100.0,85.0,55.0,56.0,20.0,18.0,82.0,73.0,54.0,39.0,100.0,81.0,48.0,40.0,84.0,41.0,32.0,77.0,58.0,23.0,56.0,55.0,18.0,73.0,39.0,81.0
PHI,3,2011,-8.0,46.5,-13,-21.0,-1,1,0,0,NYG,50.0,71.0,52.0,61.0,78.0,52.0,77.0,68.0,83.0,54.0,89.0,73.0,94.0,26.0,37.0,92.0,0,0,0,50.0,59.0,36.0,56.0,28.0,34.0,89.0,90.0,48.0,32.0,47.0,49.0,57.0,33.0,72.0,69.0,7.0,70.0,40.0,38.0,56.0,36.0,34.0,90.0,32.0,49.0
PIT,3,2011,-11.0,39.5,3,-8.0,-1,0,0,0,IND,50.0,57.0,78.0,47.0,79.0,37.0,58.0,68.0,81.0,100.0,56.0,45.0,33.0,63.0,46.0,95.0,1,0,0,0.0,34.0,55.0,11.0,48.0,27.0,75.0,33.0,36.0,18.0,52.0,81.0,0.0,22.0,77.0,56.0,2.0,22.0,22.0,46.0,11.0,55.0,27.0,33.0,18.0,81.0
SDG,3,2011,-14.5,44.5,3,-11.5,-1,1,0,0,KAN,50.0,55.0,87.0,57.0,43.0,15.0,100.0,16.0,81.0,85.0,33.0,64.0,27.0,41.0,68.0,76.0,0,0,0,0.0,0.0,64.0,0.0,84.0,56.0,74.0,42.0,11.0,0.0,15.0,58.0,9.0,19.0,61.0,58.0,0.0,41.0,0.0,100.0,0.0,64.0,56.0,42.0,0.0,58.0
SEA,3,2011,3.0,43.0,3,6.0,1,1,0,0,ARI,0.0,30.0,9.0,0.0,74.0,49.0,12.0,65.0,8.0,69.0,11.0,9.0,0.0,59.0,10.0,80.0,0,0,0,50.0,65.0,55.0,44.0,66.0,33.0,67.0,44.0,80.0,43.0,49.0,24.0,0.0,76.0,41.0,86.0,40.0,68.0,14.0,46.0,44.0,55.0,33.0,44.0,43.0,24.0
