Season,Game,Week,Day,Time,WDVOA,Betting Spread,Scoring Margin,SRD,WDVOA Delta,EGO,Spread to EGO Diff,Margin to EGO Diff,Target Spreads,Make Pick,Pick,Pick Right
2013,ATL @ ARI,8,Sun,4:25PM,0.4%,3.0,-14,-11.0,4.7,-1.19,1.81,-12.81,"[[5.0, 2.5], [-0.5, -2.5]]",1,ATL,0
2013,BUF @ NO,8,Sun,1:02PM,-2.3%,10.5,-18,-7.5,-19.2,-6.37,4.13,-11.629999999999999,"[[10.0, 8.0], [5.0, 2.5]]",0,,0
2013,CAR @ TB,8,Thu,8:29PM,19.6%,-6.5,18,11.5,31.200000000000003,4.78,-1.7199999999999998,13.219999999999999,"[[-1.0, -3.5], [-6.5, -8.5]]",1,TB,0
2013,CLE @ KC,8,Sun,1:02PM,-13.9%,7.0,-6,1.0,-33.5,-9.38,-2.380000000000001,3.380000000000001,"[[13.0, 11.0], [8.0, 5.5]]",1,KC,0
2013,DAL @ DET,8,Sun,1:03PM,14.4%,3.0,-1,2.0,12.2,0.47,3.4699999999999998,-1.47,"[[3.0, 1.0], [-2.0, -4.0]]",1,DAL,1
2013,GB @ MIN,8,Sun,8:30PM,22.9%,-7.5,13,5.5,39.8,6.77,-0.7300000000000004,6.23,"[[-3.0, -5.5], [-8.5, -10.5]]",0,,0
2013,MIA @ NE,8,Sun,1:02PM,-9.2%,5.5,-10,-4.5,-20.0,-6.54,-1.04,-3.46,"[[10.0, 8.0], [5.0, 3.0]]",0,,1
2013,NYG @ PHI,8,Sun,1:02PM,-31.3%,5.5,8,13.5,-26.9,-7.99,-2.49,15.99,"[[11.5, 9.5], [6.5, 4.5]]",1,PHI,0
2013,NYJ @ CIN,8,Sun,4:06PM,-1.3%,4.5,-40,-35.5,-13.8,-5.22,-0.7199999999999998,-34.78,"[[9.0, 6.5], [3.5, 1.5]]",0,,1
2013,PIT @ OAK,8,Sun,4:05PM,-2.9%,-2.5,-3,-5.5,17.3,1.62,-0.8799999999999999,-4.62,"[[2.0, -0.0], [-3.0, -5.5]]",0,,1
2013,SEA @ STL,8,Mon,8:30PM,32.7%,-13.0,5,-8.0,49.900000000000006,9.15,-3.8499999999999996,-4.15,"[[-5.5, -7.5], [-10.5, -13.0]]",1,STL,1
2013,SF @ JAC,8,Sun,1:07PM,16.6%,-14.5,32,17.5,75.80000000000001,15.17,0.6699999999999999,16.83,"[[-11.5, -13.5], [-16.5, -19.0]]",0,,1
2013,WAS @ DEN,8,Sun,4:25PM,-18.0%,11.0,-24,-13.0,-56.7,-14.06,-3.0600000000000005,-9.94,"[[18.0, 15.5], [12.5, 10.5]]",1,DEN,1
