Season,Game,Week,Day,Time,WDVOA,Betting Spread,Scoring Margin,SRD,WDVOA Delta,EGO,Spread to EGO Diff,Margin to EGO Diff,Target Spreads,Make Pick,Pick,Pick Right
2015,BUF @ NE,11,Mon,8:30PM,12.2%,7.0,-7,0.0,-21.3,-6.81,0.1900000000000004,-0.1900000000000004,"[[10.5, 8.5], [5.5, 3.0]]",0,,1
2015,CIN @ ARI,11,Sun,8:30PM,25.6%,4.5,-3,1.5,-1.3999999999999986,-2.53,1.9700000000000002,-0.4700000000000002,"[[6.0, 4.0], [1.0, -1.0]]",1,CIN,1
2015,DAL @ MIA,11,Sun,1:03PM,-13.5%,-1.5,10,8.5,-6.6,-3.67,-5.17,13.67,"[[7.5, 5.0], [2.0, -0.0]]",0,,0
2015,DEN @ CHI,11,Sun,1:02PM,9.7%,-1.0,2,1.0,22.799999999999997,2.86,1.8599999999999999,-0.8599999999999999,"[[1.0, -1.5], [-4.5, -6.5]]",1,DEN,1
2015,GB @ MIN,11,Sun,4:25PM,12.4%,1.0,17,18.0,16.1,1.35,2.35,15.65,"[[2.5, 0.0], [-3.0, -5.0]]",1,GB,1
2015,IND @ ATL,11,Sun,1:02PM,-8.0%,4.5,3,7.5,-2.0,-2.66,1.8399999999999999,5.66,"[[6.5, 4.0], [1.0, -1.0]]",1,IND,1
2015,KC @ SD,11,Sun,4:05PM,15.9%,-3.0,30,27.0,33.0,5.2,2.2,24.8,"[[-1.5, -3.5], [-6.5, -9.0]]",1,KC,1
2015,NYJ @ HOU,11,Sun,1:03PM,15.4%,-3.0,-7,-10.0,31.5,4.85,1.8499999999999996,-11.85,"[[-1.0, -3.5], [-6.5, -8.5]]",1,NYJ,0
2015,OAK @ DET,11,Sun,1:02PM,6.1%,-1.0,-5,-6.0,27.9,4.02,3.0199999999999996,-9.02,"[[-0.5, -2.5], [-5.5, -7.5]]",1,OAK,0
2015,SF @ SEA,11,Sun,4:27PM,-37.2%,13.5,-16,-2.5,-59.5,-14.62,-1.1199999999999992,-1.3800000000000008,"[[18.5, 16.0], [13.0, 11.0]]",0,,1
2015,STL @ BAL,11,Sun,1:02PM,-3.9%,2.5,-3,-0.5,-1.4,-2.53,-0.029999999999999805,-0.4700000000000002,"[[6.0, 4.0], [1.0, -1.0]]",0,,1
2015,TB @ PHI,11,Sun,1:02PM,-11.1%,6.0,28,34.0,-22.2,-7.01,-1.0099999999999998,35.01,"[[10.5, 8.5], [5.5, 3.5]]",0,,0
2015,TEN @ JAC,11,Thu,8:26PM,-18.4%,2.5,-6,-3.5,-4.599999999999998,-3.23,-0.73,-2.77,"[[7.0, 4.5], [1.5, -0.5]]",0,,1
2015,WAS @ CAR,11,Sun,1:02PM,-0.8%,7.0,-28,-21.0,-24.7,-7.53,-0.5300000000000002,-20.47,"[[11.0, 9.0], [6.0, 4.0]]",0,,1
